Store ID,Product ID,Date,Units Sold,Sales Revenue (USD),Discount Percentage,Marketing Spend (USD),Store Location,Product Category,Day of the Week,Holiday Effect
Spearsland,52372247,2022-10-24,2,723.5,5,118,Madagascar,Furniture,Monday,False
Spearsland,52372247,2022-10-25,7,2532.25,5,135,Wallis and Futuna,Furniture,Tuesday,False
Spearsland,52372247,2022-10-26,4,1523.16,0,0,Northern Mariana Islands,Furniture,Wednesday,False
Spearsland,52372247,2022-10-27,2,685.42,10,0,Bermuda,Furniture,Thursday,False
Spearsland,52372247,2022-10-28,8,3046.32,0,155,United Arab Emirates,Furniture,Friday,False
Spearsland,52372247,2022-10-29,6,2284.74,0,0,Latvia,Furniture,Saturday,False
Spearsland,52372247,2022-10-30,10,3807.9,0,0,Reunion,Furniture,Sunday,False
Spearsland,52372247,2022-10-31,4,1523.16,0,68,Swaziland,Furniture,Monday,False
Spearsland,52372247,2022-11-01,7,2665.53,0,0,Peru,Furniture,Tuesday,False
Spearsland,52372247,2022-11-02,9,3427.11,0,0,Micronesia,Furniture,Wednesday,False
Spearsland,52372247,2022-11-03,7,2398.98,10,0,Cook Islands,Furniture,Thursday,False
Spearsland,52372247,2022-11-04,7,2665.53,0,0,Anguilla,Furniture,Friday,False
Spearsland,52372247,2022-11-05,8,3046.32,0,140,Azerbaijan,Furniture,Saturday,False
Spearsland,52372247,2022-11-06,13,4950.27,0,0,Bahrain,Furniture,Sunday,False
Spearsland,52372247,2022-11-07,4,1523.16,0,64,Saint Vincent and the Grenadines,Furniture,Monday,False
Spearsland,52372247,2022-11-08,4,1447.0,5,0,United States Virgin Islands,Furniture,Tuesday,False
Spearsland,52372247,2022-11-09,9,3427.11,0,11,Guernsey,Furniture,Wednesday,False
Spearsland,52372247,2022-11-10,1,380.79,0,0,Lao People's Democratic Republic,Furniture,Thursday,False
Spearsland,52372247,2022-11-11,9,3084.4,10,161,Niger,Furniture,Friday,False
Spearsland,52372247,2022-11-12,6,2284.74,0,15,Saudi Arabia,Furniture,Saturday,False
Spearsland,52372247,2022-11-13,15,5140.66,10,0,Timor-Leste,Furniture,Sunday,False
Spearsland,52372247,2022-11-14,7,2665.53,0,55,Ethiopia,Furniture,Monday,False
Spearsland,52372247,2022-11-15,7,2532.25,5,0,Saint Pierre and Miquelon,Furniture,Tuesday,False
Spearsland,52372247,2022-11-16,8,3046.32,0,0,Fiji,Furniture,Wednesday,False
Spearsland,52372247,2022-11-17,7,2665.53,0,0,Georgia,Furniture,Thursday,False
Spearsland,52372247,2022-11-18,2,761.58,0,14,Tonga,Furniture,Friday,False
Spearsland,52372247,2022-11-19,13,4950.27,0,0,Turkmenistan,Furniture,Saturday,False
Spearsland,52372247,2022-11-20,11,3560.39,15,0,Georgia,Furniture,Sunday,False
Spearsland,52372247,2022-11-21,9,3427.11,0,0,Turkey,Furniture,Monday,False
Spearsland,52372247,2022-11-22,12,4569.48,0,64,Philippines,Furniture,Tuesday,False
Spearsland,52372247,2022-11-23,15,5711.85,0,54,Guam,Furniture,Wednesday,False
Spearsland,52372247,2022-11-24,8,3046.32,0,0,Saint Helena,Furniture,Thursday,True
Spearsland,52372247,2022-11-25,7,2665.53,0,147,Mauritius,Furniture,Friday,False
Spearsland,52372247,2022-11-26,13,4950.27,0,57,Bahamas,Furniture,Saturday,False
Spearsland,52372247,2022-11-27,8,3046.32,0,168,Martinique,Furniture,Sunday,False
Spearsland,52372247,2022-11-28,9,3427.11,0,0,Czech Republic,Furniture,Monday,False
Spearsland,52372247,2022-11-29,9,3427.11,0,0,Sweden,Furniture,Tuesday,False
Spearsland,52372247,2022-11-30,2,761.58,0,0,Libyan Arab Jamahiriya,Furniture,Wednesday,False
Spearsland,52372247,2022-12-01,9,3427.11,0,0,Albania,Furniture,Thursday,False
Spearsland,52372247,2022-12-02,2,761.58,0,187,Philippines,Furniture,Friday,False
Spearsland,52372247,2022-12-03,5,1903.95,0,2,Mayotte,Furniture,Saturday,False
Spearsland,52372247,2022-12-04,5,1903.95,0,0,Luxembourg,Furniture,Sunday,False
Spearsland,52372247,2022-12-05,9,3427.11,0,0,Equatorial Guinea,Furniture,Monday,False
Spearsland,52372247,2022-12-06,5,1903.95,0,169,Kazakhstan,Furniture,Tuesday,False
Spearsland,52372247,2022-12-07,7,2265.7,15,0,Malawi,Furniture,Wednesday,False
Spearsland,52372247,2022-12-08,7,2665.53,0,193,British Indian Ocean Territory (Chagos Archipelago),Furniture,Thursday,False
Spearsland,52372247,2022-12-09,12,4569.48,0,51,El Salvador,Furniture,Friday,False
Spearsland,52372247,2022-12-10,6,2284.74,0,14,Switzerland,Furniture,Saturday,False
Spearsland,52372247,2022-12-11,5,1903.95,0,77,Macao,Furniture,Sunday,False
Spearsland,52372247,2022-12-12,11,4188.69,0,0,Slovenia,Furniture,Monday,False
Spearsland,52372247,2022-12-13,7,2665.53,0,195,Greenland,Furniture,Tuesday,False
Spearsland,52372247,2022-12-14,5,1903.95,0,0,Saint Lucia,Furniture,Wednesday,False
Spearsland,52372247,2022-12-15,7,2132.42,20,26,Liberia,Furniture,Thursday,False
Spearsland,52372247,2022-12-16,9,3427.11,0,0,Namibia,Furniture,Friday,False
Spearsland,52372247,2022-12-17,3,1142.37,0,0,Greece,Furniture,Saturday,False
Spearsland,52372247,2022-12-18,15,5711.85,0,0,Dominica,Furniture,Sunday,False
Spearsland,52372247,2022-12-19,5,1903.95,0,176,Isle of Man,Furniture,Monday,False
Spearsland,52372247,2022-12-20,5,1808.75,5,0,Nigeria,Furniture,Tuesday,False
Spearsland,52372247,2022-12-21,5,1903.95,0,0,Malta,Furniture,Wednesday,False
Spearsland,52372247,2022-12-22,7,2665.53,0,95,Australia,Furniture,Thursday,False
Spearsland,52372247,2022-12-23,8,2741.69,10,0,Ireland,Furniture,Friday,False
Spearsland,52372247,2022-12-24,10,3807.9,0,163,Tonga,Furniture,Saturday,False
Spearsland,52372247,2022-12-25,22,8377.38,0,84,Japan,Furniture,Sunday,True
Spearsland,52372247,2022-12-26,7,2665.53,0,0,Chile,Furniture,Monday,False
Spearsland,52372247,2022-12-27,5,1903.95,0,0,Christmas Island,Furniture,Tuesday,False
Spearsland,52372247,2022-12-28,1,304.63,20,33,Madagascar,Furniture,Wednesday,False
Spearsland,52372247,2022-12-29,7,2665.53,0,0,Malta,Furniture,Thursday,False
Spearsland,52372247,2022-12-30,12,4569.48,0,0,Montenegro,Furniture,Friday,False
Spearsland,52372247,2022-12-31,11,4188.69,0,187,India,Furniture,Saturday,False
Spearsland,52372247,2023-01-01,7,2665.53,0,0,Hong Kong,Furniture,Sunday,False
Spearsland,52372247,2023-01-02,4,1523.16,0,0,Haiti,Furniture,Monday,False
Spearsland,52372247,2023-01-03,4,1447.0,5,0,Dominican Republic,Furniture,Tuesday,False
Spearsland,52372247,2023-01-04,5,1903.95,0,22,Iran,Furniture,Wednesday,False
Spearsland,52372247,2023-01-05,5,1903.95,0,0,Azerbaijan,Furniture,Thursday,False
Spearsland,52372247,2023-01-06,4,1523.16,0,108,Sweden,Furniture,Friday,False
Spearsland,52372247,2023-01-07,11,4188.69,0,45,Singapore,Furniture,Saturday,False
Spearsland,52372247,2023-01-08,9,3427.11,0,125,Uzbekistan,Furniture,Sunday,False
Spearsland,52372247,2023-01-09,4,1523.16,0,10,Saint Helena,Furniture,Monday,False
Spearsland,52372247,2023-01-10,2,647.34,15,0,Reunion,Furniture,Tuesday,False
Spearsland,52372247,2023-01-11,8,3046.32,0,0,San Marino,Furniture,Wednesday,False
Spearsland,52372247,2023-01-12,5,1903.95,0,0,China,Furniture,Thursday,False
Spearsland,52372247,2023-01-13,9,3427.11,0,25,Zimbabwe,Furniture,Friday,False
Spearsland,52372247,2023-01-14,1,380.79,0,0,Cuba,Furniture,Saturday,False
Spearsland,52372247,2023-01-15,9,3427.11,0,0,France,Furniture,Sunday,False
Spearsland,52372247,2023-01-16,5,1618.36,15,103,Canada,Furniture,Monday,False
Spearsland,52372247,2023-01-17,3,1142.37,0,0,Trinidad and Tobago,Furniture,Tuesday,False
Spearsland,52372247,2023-01-18,5,1903.95,0,61,Congo,Furniture,Wednesday,False
Spearsland,52372247,2023-01-19,2,761.58,0,0,Mauritius,Furniture,Thursday,False
Spearsland,52372247,2023-01-20,5,1903.95,0,0,Albania,Furniture,Friday,False
Spearsland,52372247,2023-01-21,7,2265.7,15,0,Italy,Furniture,Saturday,False
Spearsland,52372247,2023-01-22,9,3427.11,0,0,Reunion,Furniture,Sunday,False
Spearsland,52372247,2023-01-23,5,1903.95,0,186,Algeria,Furniture,Monday,False
Spearsland,52372247,2023-01-24,8,3046.32,0,61,Netherlands Antilles,Furniture,Tuesday,False
Spearsland,52372247,2023-01-25,6,2284.74,0,99,Norfolk Island,Furniture,Wednesday,False
Spearsland,52372247,2023-01-26,9,2741.69,20,69,New Caledonia,Furniture,Thursday,False
Spearsland,52372247,2023-01-27,8,3046.32,0,76,Singapore,Furniture,Friday,False
Spearsland,52372247,2023-01-28,5,1618.36,15,0,Congo,Furniture,Saturday,False
Spearsland,52372247,2023-01-29,3,1142.37,0,0,Cambodia,Furniture,Sunday,False
Spearsland,52372247,2023-01-30,6,1827.79,20,165,Korea,Furniture,Monday,False
Spearsland,52372247,2023-01-31,3,1028.13,10,2,Bhutan,Furniture,Tuesday,False
Spearsland,52372247,2023-02-01,9,3427.11,0,0,Norfolk Island,Furniture,Wednesday,False
Spearsland,52372247,2023-02-02,11,4188.69,0,0,Cook Islands,Furniture,Thursday,False
Spearsland,52372247,2023-02-03,7,2398.98,10,0,United States Minor Outlying Islands,Furniture,Friday,False
Spearsland,52372247,2023-02-04,3,1142.37,0,173,Guatemala,Furniture,Saturday,False
Spearsland,52372247,2023-02-05,1,380.79,0,0,Oman,Furniture,Sunday,False
Spearsland,52372247,2023-02-06,8,2589.37,15,74,Serbia,Furniture,Monday,False
Spearsland,52372247,2023-02-07,3,1142.37,0,127,Djibouti,Furniture,Tuesday,False
Spearsland,52372247,2023-02-08,8,3046.32,0,178,Austria,Furniture,Wednesday,False
Spearsland,52372247,2023-02-09,5,1618.36,15,52,Denmark,Furniture,Thursday,False
Spearsland,52372247,2023-02-10,6,2170.5,5,49,Kuwait,Furniture,Friday,False
Spearsland,52372247,2023-02-11,2,685.42,10,0,Turkmenistan,Furniture,Saturday,False
Spearsland,52372247,2023-02-12,2,685.42,10,135,Montserrat,Furniture,Sunday,False
Spearsland,52372247,2023-02-13,1,380.79,0,163,Montenegro,Furniture,Monday,False
Spearsland,52372247,2023-02-14,4,1523.16,0,0,Palau,Furniture,Tuesday,False
Spearsland,52372247,2023-02-15,2,761.58,0,0,Italy,Furniture,Wednesday,False
Spearsland,52372247,2023-02-16,4,1523.16,0,189,Vietnam,Furniture,Thursday,False
Spearsland,52372247,2023-02-17,7,2665.53,0,0,Liechtenstein,Furniture,Friday,False
Spearsland,52372247,2023-02-18,3,913.9,20,0,Haiti,Furniture,Saturday,False
Spearsland,52372247,2023-02-19,7,2665.53,0,47,Ecuador,Furniture,Sunday,False
Spearsland,52372247,2023-02-20,4,1523.16,0,0,Suriname,Furniture,Monday,False
Spearsland,52372247,2023-02-21,9,3427.11,0,194,Korea,Furniture,Tuesday,False
Spearsland,52372247,2023-02-22,6,2056.27,10,0,Mauritius,Furniture,Wednesday,False
Spearsland,52372247,2023-02-23,6,1827.79,20,0,Montenegro,Furniture,Thursday,False
Spearsland,52372247,2023-02-24,2,761.58,0,0,Spain,Furniture,Friday,False
Spearsland,52372247,2023-02-25,6,2284.74,0,0,Central African Republic,Furniture,Saturday,False
Spearsland,52372247,2023-02-26,2,685.42,10,0,Uganda,Furniture,Sunday,False
Spearsland,52372247,2023-02-27,0,0.0,0,0,Fiji,Furniture,Monday,False
Spearsland,52372247,2023-02-28,11,4188.69,0,142,Mexico,Furniture,Tuesday,False
Spearsland,52372247,2023-03-01,4,1523.16,0,181,Greece,Furniture,Wednesday,False
Spearsland,52372247,2023-03-02,8,3046.32,0,0,Germany,Furniture,Thursday,False
Spearsland,52372247,2023-03-03,3,1142.37,0,84,Morocco,Furniture,Friday,False
Spearsland,52372247,2023-03-04,7,2398.98,10,48,Swaziland,Furniture,Saturday,False
Spearsland,52372247,2023-03-05,2,761.58,0,0,Greece,Furniture,Sunday,False
Spearsland,52372247,2023-03-06,6,2284.74,0,12,Botswana,Furniture,Monday,False
Spearsland,52372247,2023-03-07,2,761.58,0,0,Cameroon,Furniture,Tuesday,False
Spearsland,52372247,2023-03-08,3,1085.25,5,0,Kiribati,Furniture,Wednesday,False
Spearsland,52372247,2023-03-09,6,2284.74,0,118,Saint Lucia,Furniture,Thursday,False
Spearsland,52372247,2023-03-10,8,3046.32,0,0,Cyprus,Furniture,Friday,False
Spearsland,52372247,2023-03-11,2,609.26,20,174,France,Furniture,Saturday,False
Spearsland,52372247,2023-03-12,9,3255.75,5,0,Ukraine,Furniture,Sunday,False
Spearsland,52372247,2023-03-13,5,1903.95,0,45,Sweden,Furniture,Monday,False
Spearsland,52372247,2023-03-14,4,1294.69,15,0,Macao,Furniture,Tuesday,False
Spearsland,52372247,2023-03-15,7,2132.42,20,180,Myanmar,Furniture,Wednesday,False
Spearsland,52372247,2023-03-16,4,1523.16,0,0,Paraguay,Furniture,Thursday,False
Spearsland,52372247,2023-03-17,3,1028.13,10,0,Ukraine,Furniture,Friday,False
Spearsland,52372247,2023-03-18,5,1903.95,0,161,Malta,Furniture,Saturday,False
Spearsland,52372247,2023-03-19,1,380.79,0,39,Yemen,Furniture,Sunday,False
Spearsland,52372247,2023-03-20,6,2284.74,0,0,Dominica,Furniture,Monday,False
Spearsland,52372247,2023-03-21,2,761.58,0,172,Samoa,Furniture,Tuesday,False
Spearsland,52372247,2023-03-22,7,2665.53,0,57,Cayman Islands,Furniture,Wednesday,False
Spearsland,52372247,2023-03-23,3,1142.37,0,191,Bahrain,Furniture,Thursday,False
Spearsland,52372247,2023-03-24,6,2284.74,0,162,Uganda,Furniture,Friday,False
Spearsland,52372247,2023-03-25,3,1142.37,0,0,Tanzania,Furniture,Saturday,False
Spearsland,52372247,2023-03-26,3,1142.37,0,57,Faroe Islands,Furniture,Sunday,False
Spearsland,52372247,2023-03-27,4,1294.69,15,27,Czech Republic,Furniture,Monday,False
Spearsland,52372247,2023-03-28,5,1903.95,0,0,Switzerland,Furniture,Tuesday,False
Spearsland,52372247,2023-03-29,3,1085.25,5,113,Iceland,Furniture,Wednesday,False
Spearsland,52372247,2023-03-30,8,3046.32,0,0,British Virgin Islands,Furniture,Thursday,False
Spearsland,52372247,2023-03-31,6,2056.27,10,0,Angola,Furniture,Friday,False
Spearsland,52372247,2023-04-01,8,3046.32,0,149,Turkey,Furniture,Saturday,False
Spearsland,52372247,2023-04-02,4,1523.16,0,0,Turks and Caicos Islands,Furniture,Sunday,False
Spearsland,52372247,2023-04-03,6,2284.74,0,0,Eritrea,Furniture,Monday,False
Spearsland,52372247,2023-04-04,3,1142.37,0,0,Hong Kong,Furniture,Tuesday,False
Spearsland,52372247,2023-04-05,2,685.42,10,0,Cocos (Keeling) Islands,Furniture,Wednesday,False
Spearsland,52372247,2023-04-06,2,761.58,0,0,Eritrea,Furniture,Thursday,False
Spearsland,52372247,2023-04-07,6,2284.74,0,186,Niger,Furniture,Friday,False
Spearsland,52372247,2023-04-08,1,380.79,0,47,Western Sahara,Furniture,Saturday,False
Spearsland,52372247,2023-04-09,4,1370.84,10,0,United States Virgin Islands,Furniture,Sunday,False
Spearsland,52372247,2023-04-10,4,1523.16,0,0,Austria,Furniture,Monday,False
Spearsland,52372247,2023-04-11,6,2284.74,0,75,France,Furniture,Tuesday,False
Spearsland,52372247,2023-04-12,8,3046.32,0,0,Somalia,Furniture,Wednesday,False
Spearsland,52372247,2023-04-13,4,1523.16,0,129,British Indian Ocean Territory (Chagos Archipelago),Furniture,Thursday,False
Spearsland,52372247,2023-04-14,3,1142.37,0,0,Barbados,Furniture,Friday,False
Spearsland,52372247,2023-04-15,8,3046.32,0,78,Suriname,Furniture,Saturday,False
Spearsland,52372247,2023-04-16,10,3617.5,5,136,Qatar,Furniture,Sunday,False
Spearsland,52372247,2023-04-17,9,3427.11,0,129,Ukraine,Furniture,Monday,False
Spearsland,52372247,2023-04-18,4,1523.16,0,138,Reunion,Furniture,Tuesday,False
Spearsland,52372247,2023-04-19,3,1142.37,0,64,Saint Helena,Furniture,Wednesday,False
Spearsland,52372247,2023-04-20,7,2398.98,10,0,Namibia,Furniture,Thursday,False
Spearsland,52372247,2023-04-21,8,3046.32,0,187,Netherlands Antilles,Furniture,Friday,False
Spearsland,52372247,2023-04-22,8,2894.0,5,40,Turkmenistan,Furniture,Saturday,False
Spearsland,52372247,2023-04-23,5,1808.75,5,175,American Samoa,Furniture,Sunday,False
Spearsland,52372247,2023-04-24,3,1028.13,10,0,Puerto Rico,Furniture,Monday,False
Spearsland,52372247,2023-04-25,6,2284.74,0,0,Turkey,Furniture,Tuesday,False
Spearsland,52372247,2023-04-26,9,3427.11,0,0,Guernsey,Furniture,Wednesday,False
Spearsland,52372247,2023-04-27,7,2665.53,0,197,Honduras,Furniture,Thursday,False
Spearsland,52372247,2023-04-28,7,2665.53,0,4,Moldova,Furniture,Friday,False
Spearsland,52372247,2023-04-29,5,1713.56,10,82,Jamaica,Furniture,Saturday,False
Spearsland,52372247,2023-04-30,8,3046.32,0,193,Netherlands,Furniture,Sunday,False
Spearsland,52372247,2023-05-01,3,1142.37,0,74,Venezuela,Furniture,Monday,False
Spearsland,52372247,2023-05-02,4,1523.16,0,126,Denmark,Furniture,Tuesday,False
Spearsland,52372247,2023-05-03,6,2056.27,10,0,South Georgia and the South Sandwich Islands,Furniture,Wednesday,False
Spearsland,52372247,2023-05-04,6,2284.74,0,170,Dominica,Furniture,Thursday,False
Spearsland,52372247,2023-05-05,1,323.67,15,108,Turks and Caicos Islands,Furniture,Friday,False
Spearsland,52372247,2023-05-06,5,1903.95,0,0,Serbia,Furniture,Saturday,False
Spearsland,52372247,2023-05-07,2,647.34,15,182,Cook Islands,Furniture,Sunday,False
Spearsland,52372247,2023-05-08,3,1142.37,0,0,Paraguay,Furniture,Monday,False
Spearsland,52372247,2023-05-09,8,3046.32,0,152,Eritrea,Furniture,Tuesday,False
Spearsland,52372247,2023-05-10,15,5711.85,0,172,French Southern Territories,Furniture,Wednesday,False
Spearsland,52372247,2023-05-11,4,1523.16,0,0,Finland,Furniture,Thursday,False
Spearsland,52372247,2023-05-12,7,2665.53,0,105,Equatorial Guinea,Furniture,Friday,False
Spearsland,52372247,2023-05-13,10,3617.5,5,134,Tokelau,Furniture,Saturday,False
Spearsland,52372247,2023-05-14,5,1903.95,0,131,Hungary,Furniture,Sunday,False
Spearsland,52372247,2023-05-15,3,1142.37,0,0,Mauritius,Furniture,Monday,False
Spearsland,52372247,2023-05-16,4,1523.16,0,156,Benin,Furniture,Tuesday,False
Spearsland,52372247,2023-05-17,3,1085.25,5,131,Syrian Arab Republic,Furniture,Wednesday,False
Spearsland,52372247,2023-05-18,6,1827.79,20,185,Cook Islands,Furniture,Thursday,False
Spearsland,52372247,2023-05-19,9,3427.11,0,11,Philippines,Furniture,Friday,False
Spearsland,52372247,2023-05-20,4,1523.16,0,189,Montenegro,Furniture,Saturday,False
Spearsland,52372247,2023-05-21,2,723.5,5,0,Mauritania,Furniture,Sunday,False
Spearsland,52372247,2023-05-22,4,1523.16,0,0,Niue,Furniture,Monday,False
Spearsland,52372247,2023-05-23,12,4569.48,0,118,Sri Lanka,Furniture,Tuesday,False
Spearsland,52372247,2023-05-24,4,1370.84,10,38,Korea,Furniture,Wednesday,False
Spearsland,52372247,2023-05-25,2,723.5,5,34,Antarctica (the territory South of 60 deg S),Furniture,Thursday,False
Spearsland,52372247,2023-05-26,3,1142.37,0,0,Sierra Leone,Furniture,Friday,False
Spearsland,52372247,2023-05-27,2,609.26,20,0,Swaziland,Furniture,Saturday,False
Spearsland,52372247,2023-05-28,2,761.58,0,0,Qatar,Furniture,Sunday,False
Spearsland,52372247,2023-05-29,9,3427.11,0,0,Thailand,Furniture,Monday,False
Spearsland,52372247,2023-05-30,3,1142.37,0,0,United Arab Emirates,Furniture,Tuesday,False
Spearsland,52372247,2023-05-31,2,685.42,10,184,Niger,Furniture,Wednesday,False
Spearsland,52372247,2023-06-01,3,1142.37,0,0,New Caledonia,Furniture,Thursday,False
Spearsland,52372247,2023-06-02,2,761.58,0,0,Seychelles,Furniture,Friday,False
Spearsland,52372247,2023-06-03,5,1903.95,0,44,Morocco,Furniture,Saturday,False
Spearsland,52372247,2023-06-04,5,1903.95,0,0,Zambia,Furniture,Sunday,False
Spearsland,52372247,2023-06-05,6,2284.74,0,18,Puerto Rico,Furniture,Monday,False
Spearsland,52372247,2023-06-06,8,3046.32,0,167,Marshall Islands,Furniture,Tuesday,False
Spearsland,52372247,2023-06-07,7,2265.7,15,0,Burkina Faso,Furniture,Wednesday,False
Spearsland,52372247,2023-06-08,4,1523.16,0,0,Swaziland,Furniture,Thursday,False
Spearsland,52372247,2023-06-09,7,2665.53,0,87,Sri Lanka,Furniture,Friday,False
Spearsland,52372247,2023-06-10,2,761.58,0,0,Palestinian Territory,Furniture,Saturday,False
Spearsland,52372247,2023-06-11,10,3046.32,20,27,Congo,Furniture,Sunday,False
Spearsland,52372247,2023-06-12,2,761.58,0,37,Saint Helena,Furniture,Monday,False
Spearsland,52372247,2023-06-13,2,609.26,20,151,France,Furniture,Tuesday,False
Spearsland,52372247,2023-06-14,3,1142.37,0,172,Saint Barthelemy,Furniture,Wednesday,False
Spearsland,52372247,2023-06-15,6,2284.74,0,72,Cape Verde,Furniture,Thursday,False
Spearsland,52372247,2023-06-16,3,1085.25,5,44,New Caledonia,Furniture,Friday,False
Spearsland,52372247,2023-06-17,5,1903.95,0,187,Reunion,Furniture,Saturday,False
Spearsland,52372247,2023-06-18,1,380.79,0,167,Singapore,Furniture,Sunday,False
Spearsland,52372247,2023-06-19,4,1523.16,0,19,Solomon Islands,Furniture,Monday,False
Spearsland,52372247,2023-06-20,6,2056.27,10,109,New Zealand,Furniture,Tuesday,False
Spearsland,52372247,2023-06-21,2,761.58,0,163,Congo,Furniture,Wednesday,False
Spearsland,52372247,2023-06-22,7,2132.42,20,0,Norfolk Island,Furniture,Thursday,False
Spearsland,52372247,2023-06-23,7,2665.53,0,0,Oman,Furniture,Friday,False
Spearsland,52372247,2023-06-24,7,2665.53,0,58,Uganda,Furniture,Saturday,False
Spearsland,52372247,2023-06-25,1,380.79,0,0,United States of America,Furniture,Sunday,False
Spearsland,52372247,2023-06-26,8,3046.32,0,0,Uruguay,Furniture,Monday,False
Spearsland,52372247,2023-06-27,4,1523.16,0,0,Macao,Furniture,Tuesday,False
Spearsland,52372247,2023-06-28,7,2398.98,10,0,Denmark,Furniture,Wednesday,False
Spearsland,52372247,2023-06-29,4,1523.16,0,183,Saint Kitts and Nevis,Furniture,Thursday,False
Spearsland,52372247,2023-06-30,9,3427.11,0,0,Rwanda,Furniture,Friday,False
Spearsland,52372247,2023-07-01,7,2398.98,10,0,Falkland Islands (Malvinas),Furniture,Saturday,False
Spearsland,52372247,2023-07-02,12,3884.06,15,111,Sudan,Furniture,Sunday,False
Spearsland,52372247,2023-07-03,7,2398.98,10,0,Cayman Islands,Furniture,Monday,False
Spearsland,52372247,2023-07-04,7,2265.7,15,0,Cuba,Furniture,Tuesday,False
